"Username","Date","Rating","Comment","Link"
"Sekhon Saminder",6/1/2018 12:34:20 PM,"none","😭😭😭","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyyyhKVVULk4-UJKtt4AaABAg"
"Aafiya Shaikh",6/1/2018 12:31:13 PM,"none","What do you mean when you say in the thumbnail from multimillionaire to the most generous man?  
You can be both simultaneously.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugybts6bQQkbpAQjgVt4AaABAg"
"Abdul Fathah",6/1/2018 12:29:44 PM,"none","allahuve njagalude sahodaran    aliyeyum njagaleyum nagalude muth nabiyodoppam jannathul firdousil orumichu koottane ammeeen yarabbal aalameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyAgRyL-5tWeWfsBgp4AaABAg"
"Yasmin Gabr",6/1/2018 12:27:24 PM,"none","الله يرحمه ويدخله فسيح جناته","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwBJ3dEnfPF93VXoFl4AaABAg"
"Aamir Shahzad",6/1/2018 12:26:04 PM,"none","I hope so you're gonna be ok ali inshallah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwZMVTsVdJO_NVFGAJ4AaABAg"
"Aamir Shahzad",6/1/2018 12:25:31 PM,"none","I hope so you're gonna be ok ali inshallah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzkAbVpHI6ub3UaOc14AaABAg"
"Neng Kasniawati",6/1/2018 12:25:03 PM,"none","Allah Allah. ..😢","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugxcim1ZXkjAR76njjp4AaABAg"
"Mujeedahmed67 Ahmed",6/1/2018 12:24:34 PM,"none","For sure ALLAHTAHALAH  will give you more healthy life and more happiness in your life my brother inshAllah  you can I love you always and will always pray for you tc  ....","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz3QqKegQEzz68WGuN4AaABAg"
"Katy Seam",6/1/2018 12:20:51 PM,"none","why good people have to die that young Alhamdulillah. please a dua for you in this holy month of Ramadan. Allah will give you rest in Jannah. R.I.P. Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzvYQISVo1KcJO9KU54AaABAg"
"jide bamidele",6/1/2018 12:19:05 PM,"none","I don't know this man but I cried watching this video. 😢😢😢😢","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz0oodH3i-BnkgTLEl4AaABAg"
"Remain Annonymous",6/1/2018 12:17:01 PM,"none","Inalilahi wa ina ilayhi rajaoon. Rest in peace brother.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugyw8y7RI1QNX7POKjx4AaABAg"
"Maria Tasnim",6/1/2018 12:09:13 PM,"none","ya Allah forgive him. ya Allah pls grant him jannatul ferdous.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyZwAqwlv6H3U5ve9B4AaABAg"
"Ravin Chandralega",6/1/2018 12:08:57 PM,"none","Rip","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwqSkOggzTNCXQZXHN4AaABAg"
"Save By Grace",6/1/2018 12:04:05 PM,"none","I salute him for being generous to other people, but the saddest part was he is not sure if he is going to heaven. Because nowhere in Islam has the assurance of salvation.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugw-D5lk9y6fQPNQieN4AaABAg"
"Muhamed Berisa",6/1/2018 12:03:11 PM,"none","Allah ekber 🕋 ❤ 😢😢👆💔","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwKrvd68OYQaM_iytF4AaABAg"
"Nyaso Jasmin",6/1/2018 12:01:55 PM,"none","Ali R.I.P oooh God, I can't explain","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzIsissuLVPSagF7Sl4AaABAg"
"chi shamsudin",6/1/2018 12:01:00 PM,"none","May Allah grant him jannah. Ameen.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugy9rGPHGCPqKnCKUbJ4AaABAg"
"Hassan Ali",6/1/2018 11:55:59 AM,"none","May ur soul b bestowed the best level of jaanat by Allah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxylgNBv_FGDGwHGl54AaABAg"
"The Trending",6/1/2018 11:53:36 AM,"none","Inna lihahi waina elaihi rajj'unn may the almighty Allah grant you with jannat firidaus🙏🙏🙏🙏","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzH08GNu7rWA4s3oe94AaABAg"
"Aamir Syed",6/1/2018 11:45:17 AM,"none","Allah bless his soul.
A question to all viewers, does everyone not know one has to die one day, whether it’s after few months or several years so why not stop our love for mortal things and start keeping immortal good deeds with us from today itself.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwZNFekD6SyJSa7Y-p4AaABAg"
"Shefi Nazmin c",6/1/2018 11:45:07 AM,"none","Innalillahivahinnailllahi rajihoon","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugw5TDCva7EOpiI4Wal4AaABAg"
"Mobisheer Uddin",6/1/2018 11:44:08 AM,"none","I have cancer in my body and they told me I am going to die","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwy_VlHAA5XRnEiSfx4AaABAg"
"abdelghani halim",6/1/2018 11:41:33 AM,"none","الله يرحمه","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugy7rkIv3DQrsyis7pd4AaABAg"
"renatomika de dios",6/1/2018 11:41:21 AM,"none","May Allah (SWT) grant him Jannah. May the Ummah reflects and do what he has done to all people.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwRJx7c2iyJoStsl1d4AaABAg"
"veera murthy",6/1/2018 11:37:12 AM,"none","there are many natural approaches to get curd from cacer plase opt them and get cured.. meet best homeopathy doctor,  herbal heealers, flower therapists,  which ever souns nce for u... u can gety recovered completely...there is flower therapst doctor in india wsh she cures ur problem....there are many great hidden homeopaths who ca cure cacer...please find alternate solutios.. dont get down.  i am also cancer patient ad  opted natural system for healinng... dont get fooled by God and kharma please. illuminati playng with ur mind soas many people to make them rich and poor. ther have advanced technologies to get u cancer, brain stroke, heart stroke, kidney problems...and may NIPA, PEEPA  viruses..  helpimg poor is not mistake but puttg u in that matrix to take ur money s ot good. the world bank rulers are illuminat... they decide rich and poor and play in our lves as gods. carefull. bye tc..my words might sound mldly negative  i later half but ts deep  trap i loife  showed u outsde in harsh form... u ahve to understamnd lluminati... and their advaced technology... once u uderstad that.. thn u believe there s no God .. they playg with advaced technology.. what ever saturn Got grp on God  from lakhs of years ad fooled us by occupyg Gods place. God tried to help in differemt religions but always evl saturn fallowers occuped Gods places and misgudig all of us.. come out fo all religons","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugw1pVrwLoipt84rUTd4AaABAg"
"Moid Nouman",6/1/2018 11:35:05 AM,"none","I'll remember you till my death.. you're angel.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugxbw2YVqaBtNSQmw0x4AaABAg"
"said aghzou",6/1/2018 11:34:47 AM,"none","God, make this Man in your Paradis. Amin.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwdK1Y8csFpUhzvdJx4AaABAg"
"Rabi Khan",6/1/2018 11:33:39 AM,"none","Meri dil se dua hai ke Allah ali ko sehat ata kar ke use maa bap ki ankho ki thandak bnae rakhe","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxFSHLT2fQLyM_oNQt4AaABAg"
"tiger boy",6/1/2018 11:31:49 AM,"none","May Allah almighty forgive him and give him a place in paradise inshAllah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyYa3XYo0QczbpCyI14AaABAg"
"bilal ahmad",6/1/2018 11:27:43 AM,"none","Brave man ALLAH will must for give you amin and you will fine","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwQCaB64L3knqfmE-94AaABAg"
"Gouki818",6/1/2018 11:27:18 AM,"none","Why didnt he used cannabis oil......","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwcFNFobCPq0m-R_gd4AaABAg"
"Mazhar Trivedi",6/1/2018 11:26:55 AM,"none","Inna lillahe wa inna alaihe rajeoon.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugw4_NtC9dsdhZBdJZ94AaABAg"
"Mr Musa G Kargbo",6/1/2018 11:23:52 AM,"none","ameen R I p bro","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxlUkftESUkviH-LBh4AaABAg"
"Oriyomi Bello",6/1/2018 11:21:00 AM,"none","ALLAHU AKBAR 😭
Al hamdulillahi Robili Alamin!!I 
(S.a.w)💗💗💗💗🙌✊","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzKUPqfbZXLKta1lY94AaABAg"
"muhammed mudassir Rizwan",6/1/2018 11:17:37 AM,"none","Inna lilahil wa inna elaihi rajioon","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugw9GMv-WwGQKssSmQZ4AaABAg"
"Kingsley Effiong",6/1/2018 11:16:29 AM,"none","For what shall it profit a man, if he shall gain the whole world, and lose his own soul? Mark 8:36.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzZ_FmxGi6asyLD56F4AaABAg"
"Yousuf Saadat",6/1/2018 11:15:54 AM,"none","May Almighty Allah(j) grant him paradise Inshallah-u-Alrahman","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgynY8kI-_W-yZZCo1x4AaABAg"
"Kingsley Effiong",6/1/2018 11:14:29 AM,"none","Vanity of vanities, saith the Preacher, vanity of vanities; all is vanity. Ecclesiastes 1:2.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzHrR9E47-XSKJkgCd4AaABAg"
"Wan Hashifah",6/1/2018 11:10:39 AM,"none","AAMIIN ALLAHUMMA AAMIIN YAA RABB AL AAMIIN","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx3PhPlqJmKGz0_B9B4AaABAg"
"Noor M",6/1/2018 11:10:25 AM,"none","اللهم غفرهم ورحمهم! 🙏🏽","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwokzAbAzzUABblDS14AaABAg"
"pediatrics desease",6/1/2018 11:10:04 AM,"none","May Allah grant u janna","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwiNq9MB904w59dhmN4AaABAg"
"suleiman Aula",6/1/2018 11:07:54 AM,"none","Inna lillah wa inna ilayhi raajiun.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugyun6tGsDzorB7D_XB4AaABAg"
"Fayz Al-Amoudy",6/1/2018 11:07:32 AM,"none","الله يغفرله ويرحمه ويسكنه في الجنه","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxE70sH1_5tM96EEWV4AaABAg"
"Farid Karimi",6/1/2018 11:06:38 AM,"none","Highest paradise my brother","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxNE38dqCbdxDAiDkN4AaABAg"
"man like",6/1/2018 11:04:05 AM,"none","Ya Allah please grant brother Ali jannatal fidous","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxNdpWM8VeYLkvFF4Z4AaABAg"
"SEMERE TESFAYE",6/1/2018 11:03:39 AM,"none","RIP!!!!!! GOD BLESS U FOR UR  SWEET WORK!","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx9eMo5AkY95izl89d4AaABAg"
"Fathima Zohara",6/1/2018 11:02:48 AM,"none","May allah grant him the highest level of paradise😭","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzkHbAkGsmgpfsCDPJ4AaABAg"
"Nahed Sahmoud",6/1/2018 10:52:02 AM,"none","الله يرحمك","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxqXiofZeUhW8oq1iN4AaABAg"
"Shezrin Shaaz",6/1/2018 10:50:02 AM,"none","😧😪","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgywEWbAzm2OtS6mtIV4AaABAg"
"Bubacarr Samura",6/1/2018 10:48:34 AM,"none","Mercy of Allah be upon to us all ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx8pTOy93sAfGlNj-J4AaABAg"
"Bubacarr Samura",6/1/2018 10:48:05 AM,"none","May Allah Subha-nahu wohta-alla grant him jannatul firdat  ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzBvtPWfy6kDbgTS3t4AaABAg"
"J Johal",6/1/2018 10:41:59 AM,"none","It's a shame it took cancer for him to start helping others....","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxrqeffxWHnogaxLzF4AaABAg"
"Khadidja Khadija",6/1/2018 10:39:44 AM,"none","انا لله و انا اليه راجعون😢","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxjyaesvhQOw4cIWrZ4AaABAg"
"Rika kn kta nya dlm smlam Bae",6/1/2018 10:39:34 AM,"none","innalihiwainalilahirojiun😭😭😭im from indonesian","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgybYwlWreknqVPVbMd4AaABAg"
"Thu Gi",6/1/2018 10:38:03 AM,"none","God Bless You U have Touch My Heart Really God Saves You Inshalla","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxnyKJNLyxiMREUUuR4AaABAg"
"Ge GR",6/1/2018 10:35:40 AM,"none","May Allah grant u jannat ul firdos. Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzxVY22MC3-HvNfC2R4AaABAg"
"super man",6/1/2018 10:35:01 AM,"none","He is a good soul. I still don't get it how could someone spend 700$ for a pair of thongs.. you can get an iPhone.Anyway may you have a good afterlife brother","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyLSx8-tgReoK1wuLN4AaABAg"
"SurfCasting -DZ",6/1/2018 10:33:48 AM,"none","إنا لله و إنا إليه راجعون ، الله يرحمه و يغفر له و يصبر أهله","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzWLUbPSZao7mOc0Rx4AaABAg"
"Sadika Hussain",6/1/2018 10:30:13 AM,"none","Inna ilahi rajoon","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwJq8EX49noQbq16J54AaABAg"
"Ladan Ajiz",6/1/2018 10:26:22 AM,"none","Allah Pak will give you jannat","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyG2gCv-m7097EAeR54AaABAg"
"Mursalin Mahmudi",6/1/2018 10:24:04 AM,"none","May Allah grant u highest level in jannah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxIuZpkUAOjGGaLgy54AaABAg"
"Ihsanullah Ahmad",6/1/2018 10:23:30 AM,"none","He is a very lucky young man. He was millionaire is this world and he is millionaire  (in sha Allah) in the next world. Ma sha Allah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx_O3P_pB48ifG8UOV4AaABAg"
"Dew Jones",6/1/2018 10:21:03 AM,"none",":'(","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgywIiD3mmZLzE9lBhh4AaABAg"
"shean7890",6/1/2018 10:20:48 AM,"none","You are a wicked Muslim person, using the suffering of Ali to sell your religious shiiit. , God has no religion stupid","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwLu2K3evLi19-KlzZ4AaABAg"
"Mamadu Balde",6/1/2018 10:18:19 AM,"none","Ma cha Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah Allah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxWPgJU1TLojF4DkKV4AaABAg"
"rajpoot chibbb",6/1/2018 10:16:17 AM,"none","MAY ALLAH SWT GRANT him highest rank in jannah Aameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyWjQOFlh9UATlTdf54AaABAg"
"Nagoor Vali",6/1/2018 10:10:34 AM,"none","Subhanallah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzyTzUsjjfxe4067Rd4AaABAg"
"MD Aslam",6/1/2018 10:06:04 AM,"none","May Allah swt forgive all his past sins and grant him the highest level of paradise. Aameen.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyrcZV1BaNMVTOa32F4AaABAg"
"sakeena ruby",6/1/2018 10:05:04 AM,"none","May Allah grant him a jannath Ul Firdous😪,,...!","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz4KBXteJHzuWpkHcx4AaABAg"
"Rasool Sab",6/1/2018 10:05:02 AM,"none","Ya Allah help ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyUHf-j46J49W6yUet4AaABAg"
"Coco E",6/1/2018 10:04:50 AM,"none","Omg this is so sad,","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxHr95wRhGCVWSxqW54AaABAg"
"janery fernandes",6/1/2018 10:03:13 AM,"none","Praise the Lord 
Come to Jesus Christ who has power of holy spirit Jesus can resurrect your cancer and I rebuke the disease in the name of Jesus my child amen come to Jesus ask Jesus to heal my dear child don't waist time just plead to Jesus he will heal by his stripes amen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgztJcvypTgqvoRid8l4AaABAg"
"jouamaa Adil",6/1/2018 10:00:16 AM,"none","اللهم ارحمه و غفر له","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxWsjoKd-ubbuhcY-B4AaABAg"
"Jonah Lugano",6/1/2018 9:59:10 AM,"none","Mathew 16:26.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx56r7R4vFynT_aTJp4AaABAg"
"Safaras Faiz",6/1/2018 9:57:23 AM,"none","U are a true human.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwV23IfwiHhUYsriwx4AaABAg"
"Asma Cire",6/1/2018 9:55:40 AM,"none","May Allah forgive his sins... who else has seen this video months ago 
Am confused don’t really know where have seen this video months ago","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz_QJQAcRR6jECFlgJ4AaABAg"
"Ali Enterprises",6/1/2018 9:55:22 AM,"none","Allah grant to him jannat last year my younger sister rabiya ali also passed she was also suffering allah forgive those passed away grant then janna ameen ya allah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz1zqI5U5N-0kAJGSl4AaABAg"
